cutoff_date,real_pce_growth_1,real_pce_growth_3,real_disposable_income_growth_1,real_disposable_income_growth_3,housing_starts_growth_1,housing_starts_growth_3,industrial_production_growth_1,industrial_production_growth_3,nonfarm_payrolls_diff_1,nonfarm_payrolls_diff_3,cpi_growth_1,cpi_growth_3,business_inventories_diff_1,business_inventories_diff_3,news_sentiment_latest,news_sentiment_mean_30d,news_sentiment_mean_90d,news_sentiment_momentum
2014-04-18,0.18782460499089382,0.16478790742997518,0.25961548951016766,0.19486133999997435,2.7868899008791637,-7.922923654757508,0.7319622864650377,1.6837425753149837,192.0,533.0,0.2000812036845545,0.4448856208739471,6701.0,21403.0,0.0710302367806434,0.06871392279863352,0.09134827235506636,-0.022634349556432842
2014-07-18,-0.07895413725851341,0.3662064047299296,0.1993344917343265,0.7351106123072881,-9.80550602955903,-6.187540371808797,0.21878273667725878,0.7317266007954792,288.0,816.0,0.3502793348594935,0.8105886179405886,8923.0,26624.0,0.0145978592336177,0.056449797997871975,0.048789800241744716,0.00765999775612726
2014-10-18,0.5276238186880278,0.7099259134330183,0.31579543719324477,0.6995896129058821,6.0809004595605565,11.226730187108114,1.0082752576125564,1.0740542943596942,248.0,671.0,-0.2023827996459282,0.14541288222682525,2959.0,15630.0,0.1077024862170219,0.11456633756558093,0.06592759562319966,0.04863874194238127
2015-01-18,0.7315941127833625,1.1012233646722436,0.49508341421375945,0.8145312001419214,-1.6401718383801445,6.53170342169842,-0.1104435918692026,1.1568715462215273,252.0,866.0,-0.3732191381144112,-0.6264504996704723,3299.0,11987.0,0.2385978102684021,0.22090092351039248,0.15247640374323557,0.06842451976715691
2015-04-18,-0.07345893349040011,0.19376026442667893,0.23647227171306184,1.6762807246868405,1.9629856044885763,-15.476758299302862,-0.6414708606411246,-0.9505498953834568,126.0,591.0,0.23528123550882185,-0.23049685645242235,4876.0,4891.0,0.1607602536678314,0.14839600895841912,0.1623437304463651,-0.013947721487945985
2015-07-18,0.5530967878355497,1.0393547291911887,0.17633320973260425,0.3920935634194933,9.369308936299703,20.750832893975524,0.3286175731497032,-0.35733311422410097,223.0,664.0,0.3180175251975115,0.8641606722651574,4987.0,14083.0,-0.0339217707514762,0.045977207669056906,0.09127945383338047,-0.045302246164323566
2015-10-18,0.4395377286348534,0.8014951882143961,0.34647351127272685,0.9095963002792473,-3.061017299825508,4.914546706888867,-0.18546321194916615,0.4284004350953552,142.0,501.0,-0.1535236065381973,-0.09256299151276792,571.0,12780.0,-0.0031821837183088,0.03167226777101552,0.051488962011515226,-0.019816694240499706
2016-01-18,0.2954002873316597,0.5153053202644031,0.2257573906662813,0.8411090696512247,9.941064685159162,4.981370571221966,-0.3632255904895132,-1.4313858147108505,292.0,851.0,0.028982281108369534,0.07562358303614403,-2729.0,-2683.0,0.1344633549451828,0.15822182595729825,0.101998942435926,0.05622288352137225
2016-04-18,0.19442849882729263,0.3998243987686223,0.27958787062729584,0.9228689547498448,5.0489399922391875,0.16992357529597157,-0.596423047424377,-0.6631352166982296,215.0,628.0,0.08956598941569638,-0.05084450306087618,-1683.0,-3660.0,0.0010464041261002,-0.013032187734885759,-0.017292916266079462,0.004260728531193704
2016-07-18,0.2551032896970895,1.0058943558153288,0.07714055470415815,0.5532275003186982,-0.25740039951731575,-4.123428065266754,0.6002564674719046,0.750401492432573,287.0,442.0,0.2157147061374154,0.8400227695417151,2935.0,11637.0,-0.033266294747591,-0.025832199778718243,0.01637603766543583,-0.04220823744415407
2016-10-18,-0.0960693850583283,0.6367318104091524,0.08272895709406924,0.639181750852913,-5.949077641330369,1.233495815795127,0.05873580000601564,0.0038378876271671913,156.0,575.0,0.2912928012807292,0.4553883966941896,3716.0,6957.0,0.0702907145023346,0.08446266017854208,0.0938504695685373,-0.009387809389995228
2017-01-18,0.14448259692407817,0.7755956109589235,-0.05092068625778268,0.2762064200561909,-20.649191772176767,-6.568465306819338,0.8263851163320624,0.35752438341631887,156.0,495.0,0.28184121833465525,0.8387889701936047,13041.0,10623.0,0.2976710796356201,0.28113479912281036,0.2204267008023129,0.06070809832049745
2017-04-18,-0.0744834351605661,0.11311539832430384,0.18019498691845826,0.22861433061081016,-6.992522135019641,-4.820210181787754,0.5472208385033817,0.3166397107477792,98.0,533.0,-0.28840186476406515,0.38267685882376057,5609.0,17861.0,0.1882646828889846,0.2314995189507802,0.28412404225932225,-0.05262452330854206
2017-07-18,0.11886569577512773,0.9172186507408142,0.5594778329408356,1.1369728045226069,-5.695489292747258,-16.507975035944877,0.38596641105321794,1.2837854431192675,222.0,581.0,-0.022967951605767922,0.015588400620636378,5070.0,4587.0,0.0503269545733928,0.07478166340539845,0.14881020873371092,-0.07402854532831248
2017-10-18,-0.07146070175849673,0.2576821831565823,-0.10149352483797003,-0.025773497957715108,-4.849434993861035,-7.682957894775022,0.2836677708594415,-0.5814667932662942,-33.0,274.0,0.546599570513262,1.0539448754481207,13142.0,28618.0,0.1080370992422103,0.0782352153832713,0.10464994334098361,-0.02641472795771231
2018-01-18,0.40952044988884495,1.0240196568787496,0.11850374829496246,0.4357237319336349,-8.59621690453043,2.807500428554377,0.8895461265921334,2.5390417129282916,148.0,611.0,0.1497311375380228,0.6432893752942981,8140.0,7337.0,0.2950645387172699,0.2826312114795048,0.24682947744925818,0.03580173403024664
2018-04-18,0.011614883656996255,0.09793913617048844,0.17551528279522444,1.0085684980564835,1.8363178583676643,8.873593161978288,0.5135098505196112,1.304397763764431,103.0,605.0,-0.06291564101976732,0.6240821908965799,10828.0,33703.0,-0.0180922858417034,0.08230515189158415,0.15016333193311257,-0.06785818004152842
2018-07-18,-0.01154049064844287,0.8410854487465258,0.21237311767876577,0.566560651557424,-13.08637284484675,-12.33561856787313,0.616767108992633,1.2149937066134875,213.0,632.0,0.12844243397109878,0.5576456680675079,7528.0,11104.0,-0.1436373740434646,-0.10529589522629974,-0.021208109167249266,-0.08408778605905048
2018-10-18,0.22180755124292517,0.8582678875232119,0.221102123794914,0.6801609540550757,-5.428631291718755,2.01857148197071,0.2521561971660091,0.9496267281288162,134.0,569.0,0.0587488108354961,0.4522222040657553,10133.0,25211.0,0.0867506265640258,0.027874951968745627,-0.01665415767399988,0.04452910964274551
2019-01-18,0.32537034764192896,0.8967499383114585,0.183425962933903,0.594412073627204,3.1543254040617086,-1.8928009885518904,0.34657942735352165,0.9251503613752377,312.0,762.0,-0.05656545030365834,0.2928317795877433,11600.0,31520.0,-0.0904934853315353,-0.05043791000110407,0.014730781166872455,-0.06516869116797652
2019-04-18,0.11996218016498972,-0.07298345136170781,-0.15996065918510993,1.152550232963101,-9.123366114555065,-3.7166439875274904,-0.10500611686907746,-0.331870534640899,196.0,541.0,0.40807451638356085,0.5622747224888869,5696.0,37724.0,0.0595820061862468,0.08675470153490697,0.021449300943317602,0.06530540059158937
2019-07-18,0.24904911089222992,1.310640753311354,0.2892869932676234,0.24947752907138465,-0.9531446265552468,4.405279986855426,-0.03530511363267763,-0.08235921760046949,224.0,512.0,0.0587705223984436,0.4542134364386996,6567.0,17757.0,-0.1229891553521156,-0.16581876948475838,-0.019250184315670705,-0.14656858516908766
2019-10-18,0.10431638075090177,0.5716966329920581,0.43747451909244006,0.7377650253509671,-9.848983272170475,1.8481843863799696,-0.3879518491229028,0.19156848854704478,136.0,470.0,0.022627170646849493,0.4115996218642337,-513.0,6348.0,-0.2385308295488357,-0.18773517956336336,-0.17067147033909955,-0.017063709224263812
2020-01-18,0.28108021831112495,0.565947678505907,0.3693974026447222,0.5320201107398503,15.653743963824063,23.912884703479076,-0.2959074709366405,-0.00977719419976708,145.0,553.0,0.21880702793124485,0.8324657336460817,-5411.0,-3086.0,0.1347043663263321,0.14079564089576396,-0.002478146533313627,0.1432737874290776
2020-04-18,0.0973858302536712,0.28499057539477235,0.43871854092074614,0.7739930755727542,-25.1679858579144,-27.506165047060183,-5.552213846964182,-5.582506232584272,-701.0,-212.0,-0.42436954768838575,-0.19016382665428821,-8741.0,-14159.0,-0.5875408053398132,-0.5165374378363291,-0.17484394256284255,-0.3416934952734866
2020-07-18,7.759898004616339,-11.882716604830001,-5.091223227213604,5.825244307472488,15.96463605371996,-6.764288815671637,5.272396472782415,-6.941381592354379,4800.0,-13288.0,0.5637639643680359,-0.2868974553468462,-46011.0,-80092.0,-0.4739723205566406,-0.5582081864277522,-0.5993216974867714,0.04111351105901928
2020-10-18,0.6710153106446626,7.562315566775801,-3.5616566463556154,-5.614552605713996,-5.228150651004082,31.05402105278312,-0.6338147591618437,3.9162747531055864,661.0,3911.0,0.20311996058168802,1.1576731027645337,5001.0,-14128.0,-0.2237671762704849,-0.2452455962697665,-0.3366901081469324,0.0914445118771659
2021-01-18,-0.44759236007170244,0.9693552456075949,-1.2681573773775767,-1.4499286444324966,1.2357880846599834,11.931944480509493,1.5597091591543766,3.0028965075493907,-140.0,850.0,0.36663441963362686,0.600020191543571,11174.0,39963.0,-0.0642066523432731,-0.1252687906225522,-0.1387839902606275,0.013515199638075293
2021-04-18,-1.2325400056480973,0.8281652525759853,-8.54232705388771,2.137991801138206,17.693070815907852,4.048660894348277,1.4301029549828925,-0.29950462779337883,916.0,1617.0,0.6182376487946506,1.2284685975048504,10101.0,33379.0,0.1234574392437934,0.07585710597534968,0.007273210697813829,0.06858389527753586
2021-07-18,-0.4294641958539458,4.1730942779652835,-2.789011950057585,1.2895565737206738,3.5613993640620123,8.285624635766808,0.4420561625273933,1.1607128274519596,850.0,1702.0,0.9007867674829306,2.3100319052599794,10882.0,16849.0,0.081832118332386,0.08253770669301345,0.10401840168568817,-0.021480694992674715
2021-10-18,0.42233532617359515,0.5478422326831378,-0.2960155423147981,-0.08915314727051538,3.850270472916417,1.3088376306596317,-1.2957368133111657,-0.40590270174982734,194.0,1651.0,0.411587897132204,1.1582921513475064,13391.0,43347.0,-0.1557385772466659,-0.0967732012698737,0.004559187648717633,-0.10133238891859132
2022-01-18,0.03166675089616433,1.037245650497276,-0.21961180435461358,-2.1778943118837546,11.14008247534608,6.521375401926299,-0.10240837112256429,1.8581145498133722,199.0,1096.0,0.46935006886323904,2.1843453226144227,27809.0,71701.0,0.0417154431343078,0.02117566337498523,0.010167530049673364,0.011008133325311868
2022-04-18,-0.3684671222602631,0.3172219507439067,-0.1626499889894717,-0.8248825243807545,6.540567673322251,3.802301349709669,0.913658013558738,2.8563880202685077,431.0,1685.0,1.2331198935925158,2.6706574964422636,32924.0,112526.0,-0.1341146677732467,-0.1679348366955916,-0.09452059076478082,-0.07341424593081076
2022-07-18,-0.3935966698461968,0.18223928805696232,-0.06336801183692842,-0.18998369744114285,-15.571728384300254,-13.731698773778245,-0.19919820004874467,0.6114581069762259,372.0,1124.0,1.3135795095667646,2.614052616912854,33614.0,118614.0,-0.1630593538284301,-0.15982561310132343,-0.09259753384111613,-0.0672280792602073
2022-10-18,0.10200323894640206,0.22184823487076955,0.07821147986390997,0.15714776778832373,11.492996667397737,0.8288220860102058,0.3776988132845105,1.0302354561850358,263.0,1115.0,0.3852255258099291,0.48404979588605457,20124.0,66570.0,-0.1962471008300781,-0.14207109610239663,-0.13413341316497984,-0.007937682937416785
2023-01-18,0.006295973726722082,0.7470843125606308,0.25961086185333215,0.6273886749891489,-0.48934036827290583,-5.52099310910652,-0.7254649037917282,-1.3406365321832148,223.0,742.0,-0.07946873725943604,0.4542153779794944,9586.0,21501.0,-0.076586365699768,-0.09830469998220599,-0.13480029242734112,0.03649559244513513
2023-04-18,-0.10921702227548735,1.1403095053550416,0.1947931900103228,1.864732397864266,-0.8415196925284363,5.203485912305439,0.37614648307053855,1.5156139525680956,236.0,1034.0,0.053027893914148194,0.9380925588025946,5154.0,5292.0,-0.21718829870224,-0.22602312828724583,-0.11421323947142807,-0.11180988881581776
2023-07-18,-0.025716142581266865,0.17741294897479776,0.30873909189015336,0.5817605796304193,19.65237096760566,12.733185301284422,-0.5434764180241913,-0.4062280792314965,209.0,732.0,0.1801906159266231,0.6713484661088565,3879.0,73.0,-0.0526169426739215,-0.16928400211036201,-0.25845026990605724,0.08916626779569523
2023-10-18,0.05362190227806707,0.9441899068832527,-0.16336560554872648,-0.42395904899024117,6.778384040425411,-4.323439897343118,0.284639572447265,1.2812948628165621,336.0,799.0,0.3949495968879724,1.1908758455233759,9491.0,7845.0,-0.0795023962855339,-0.05358611963068443,-0.03660271799502272,-0.016983401635661713
2024-01-18,0.31997143052269195,0.7594246316376285,0.42347471949284454,0.624288737011014,-4.355797433913011,7.389724620204152,0.052607410854665915,-0.8265577967474513,216.0,494.0,0.3025456004214,0.44424254222166226,-1462.0,15.0,0.0791080892086029,0.12142026747266446,0.06276673277477834,0.05865353469788612
2024-04-18,0.4286136046237843,0.6676710762150151,-0.08914261341281815,0.1152356400623944,-15.922053589454332,-17.0135572028423,0.38825410770684243,0.04170064647714966,303.0,829.0,0.37735651661190417,1.1234119038006973,11431.0,20553.0,0.1267484128475189,0.15934010644753768,0.13304309152687585,0.026297014920661832
2024-07-18,0.2562208213877426,0.4555322410883633,0.45811733497469476,0.6030050427980882,2.9248429126232267,4.072961150018806,0.642383660512813,1.5386909115371772,206.0,532.0,-0.056205432329470284,0.26196320949960494,12229.0,17709.0,0.1001455634832382,0.07137156097839271,0.0745035925880074,-0.0031320316096146855
2024-10-18,0.14678536523664576,0.6472231998554179,0.06644650591045576,0.23759325908230267,-0.5156549179245573,1.8636394758974717,-0.2832062452878148,-0.5673564626457406,254.0,557.0,0.1797054269596643,0.5215588459633658,6919.0,22984.0,0.1328354477882385,0.10221751543382798,0.07682299553416666,0.025394519899661322
2025-01-18,0.27505074323883605,0.9212435343632919,0.14996197172365555,0.8432686830479597,14.706002304175225,10.099676478879616,0.9143934382617402,0.5804932062455137,256.0,511.0,0.3923515502728847,0.948500953971898,2595.0,4469.0,0.1646957099437713,0.15785481606920554,0.1982889833549658,-0.04043416728576027
2025-04-18,0.10205399910692137,0.04302212017908147,0.5353283474615722,0.9267760104537004,-12.079962919580911,-14.199247534744863,-0.3181021896300429,0.7453892329913003,228.0,456.0,-0.05004770276029191,0.6314971285656057,4788.0,5528.0,-0.163920909166336,-0.12641804218292235,0.00539260051316683,-0.1318106426960892
2025-07-18,-0.27763017215107766,0.493561389420627,-0.6906151177085817,0.583509121247161,4.4899182171834084,-2.5412428791476316,0.3340923897678927,0.32637516433808855,147.0,449.0,0.2865688479938733,0.5880397219820033,649.0,3157.0,-0.0243311058729887,-0.06451058549185591,-0.07898111751096114,0.014470532019105226
2025-10-18,0.3490657891088489,0.9905779956790539,0.11002226434317919,0.30714849446074055,-8.92404643056457,1.9313076143606445,0.09714080451095342,0.25368876193310186,22.0,88.0,0.38172242615797103,0.8646768494871893,5712.0,10631.0,-0.1547977328300476,-0.06609777764727669,-0.012535824582058312,-0.053561953065218375
2026-01-18,0.10837890321706567,0.9134471091751806,0.05378326582974324,0.4338618505501657,-4.703061048897794,-13.071845124790826,0.3644061291788958,0.5361034167914447,50.0,-67.0,0.30688392762883154,0.8210777979980044,7240.0,13002.0,0.0254647955298423,0.023208037290411654,-0.04367611021993474,0.0668841475103464
2026-04-18,0.10365333981781077,0.19901339118550965,-0.4536455074592993,0.1227217852491691,6.961752614532379,15.617020256008729,-0.5429785381966035,0.17551532004835835,178.0,205.0,0.8614229105845972,1.2987670446904964,-1716.0,-1594.0,-0.201432466506958,-0.19726633330186208,-0.061228053200627804,-0.13603828010123428
2026-07-18,0.26146927113188667,0.5308159992017281,0.25053878916683203,-0.3779589744006273,17.408646244932235,-6.445092094479499,0.07690055110920468,1.001003674554557,57.0,334.0,-0.42337662840106205,0.6864211147331822,8016.0,49869.0,0.1094744205474853,0.03171497141011057,-0.049439707413936634,0.0811546788240472
